id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
62ec5bf7-f5a2-4a8a-8f8d-9e09c65d3633,595,NDES (NETWORK DEVICE ENROLLMENT SERVICE),MANAGED ENDPOINTS,NDES can provision certificates to Intune-managed or otherwise managed endpoints to enable certificate-based device authentication; the blueprint references Intune integration as a common usage scenario.,9.0,14,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
e29c0115-49e2-4b73-aa69-d2f63db2565d,596,ACTIVE DIRECTORY CERTIFICATE SERVICES (AD CS),ROOT CA,AD CS often comprises a Root CA and Issuing CA; the blueprint recommends clear separation of Root and Issuing CA roles to meet best practices and minimize risk to the PKI.,9.0,9,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
789a36c8-862e-4aed-a45d-b7312bc0a9a1,597,ACTIVE DIRECTORY CERTIFICATE SERVICES (AD CS),MONITORING OF CERTIFICATE REQUESTS AND ERRORS,"Monitoring should also cover AD CS (issuance, CA health, template errors, expiry) because AD CS failures are a root cause category described in the blueprint and decision tree.",9.0,10,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
1c7cb26d-fdff-4c4a-8fa6-ca3ca65fda43,598,ACTIVE DIRECTORY CERTIFICATE SERVICES (AD CS),WINDOWS SERVER,"AD CS operates on Windows Server hosts (Root/Issuing CA roles are implemented on Windows Server), and the blueprint's licensing requirement references Windows Server for AD CS/NDES.",10.0,11,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
3cb36a75-9741-400f-8f79-4ee7b160e15d,599,ACTIVE DIRECTORY CERTIFICATE SERVICES (AD CS),DECISION TREE – NDES INSTALLATION & OPERATION,"The decision tree instructs escalation to AD CS specialists when certificate issuance via NDES fails, indicating a direct operational dependency and troubleshooting escalation path.",9.0,10,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
b13c0fbe-2e06-4a10-882f-436681741075,600,ACTIVE DIRECTORY CERTIFICATE SERVICES (AD CS),INFRASTRUCTURE SPECIALISTS,"Infrastructure/AD CS specialists collaborate or take ownership for resolving deeper CA, template, or PKI issues when NDES-level troubleshooting is insufficient; AD CS is a common focus area for their work.",7.0,9,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
c44b68cb-bf4f-47c2-be2d-7e12e2435f03,601,ROOT CA,ISSUING CA,The Root CA signs the Issuing CA certificate and establishes trust for the Issuing CA; operational issues at either level affect certificate validation for all issued certificates.,9.0,5,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
a8d31320-2a69-4ff5-858b-314d86270286,602,ISSUING CA,CERTIFICATE TEMPLATES,Certificate templates are configured on or consumed by the Issuing CA to produce end-entity certificates; misconfigured templates on the CA lead to failed issuance and authentication errors noted in the blueprint.,10.0,5,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
f2e5a25b-6c9a-4de8-af1a-118ed7003235,603,NDES SERVICE ACCOUNT,IIS_IUSRS GROUP,The blueprint requires the NDES service account to be configured with appropriate permissions (example: membership in IIS_IUSRS); incorrect account configuration will prevent NDES operation.,9.0,5,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
f428df9c-b943-47bd-8b8d-efa05ad783b2,604,"IIS COMPONENTS (ASP.NET 3.5, ASP.NET 4.7.2, REQUEST FILTERING, IIS 6 MANAGEMENT COMPATIBILITY)",IIS_IUSRS GROUP,IIS_IUSRS is a built-in IIS user group relevant to the host where the IIS components are installed; membership and IIS feature presence together determine whether the web host environment can run NDES.,7.0,6,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
d84824e4-431f-4ef0-8b43-2a9507812e85,605,"IIS COMPONENTS (ASP.NET 3.5, ASP.NET 4.7.2, REQUEST FILTERING, IIS 6 MANAGEMENT COMPATIBILITY)",IIS HOST / WEB SERVER,The IIS host must have the listed IIS components/features installed and enabled for NDES to start and function correctly; the decision tree explicitly checks for these components.,10.0,7,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
03e1bf28-4637-43d9-a065-2f41a967228a,606,IIS_IUSRS GROUP,IIS HOST / WEB SERVER,The IIS_IUSRS group is a host-local IIS user group relevant to permissions on the IIS host; membership and permissioning of the NDES service account within IIS_IUSRS affect NDES operation on the IIS host.,8.0,7,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
1e140fe6-f139-431f-b667-e05fd883ddbe,607,DECISION TREE – NDES INSTALLATION & OPERATION,INFRASTRUCTURE SPECIALISTS,The decision tree directs escalation to AD CS or infrastructure specialists if NDES cannot issue certificates after the outlined checks; it identifies infrastructure specialists as the next-level support for unresolved issuance issues.,8.0,5,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
32f29a20-5a30-459d-842d-7b2f090444ee,608,IIS HOST / WEB SERVER,WINDOWS SERVER,The IIS host runs on Windows Server OS; Windows Server provides the platform and licensing context for hosting IIS and NDES services.,9.0,8,['4355c462b11cd5d5b23d0cda408b6e07fd6e1df8b69fea29a92e516ffe76ba76a7e22deddebe37f427f6abb145d140a6b0bff6fc9646585368eeeea2b41e8551']
d9af7048-7bb3-4f5d-b8d2-2ed45f0bc13f,609,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),CUSTOMER COMPANY 52 AG,The support ticket was opened on behalf of Customer Company 52 AG and concerns an end user at that organization.,9.0,23,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
a0561631-589a-42f8-85e7-2a4f4d45a040,610,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),CONTACT PERSON 11,Contact Person 11 reported the issue via the portal and provided confirmation of the resolution to the support team.,9.0,15,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
ae79db45-2ed9-4d4d-9dfe-1751f2c3f0cd,611,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),EMPLOYEE 35,Employee 35 was assigned as the ticket owner and performed the remote checks and remediation steps that led to closure.,10.0,13,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
aa63bebc-687e-4fae-989f-0847b0139d78,612,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),CONSULTING SAMPLE COMPANY,"Consulting Sample Company performed the troubleshooting actions documented in the ticket and closed the incident after restoring notifications.
Consulting Sample Company executed the troubleshooting and communicated the closure to the customer (signature on closure note).",16.0,46,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
eed13356-74d7-481b-9977-e3d7e3ad0f35,613,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),HELPDESK,Helpdesk performed initial triage questions and likely coordinated/supports the remote check and diagnostic steps used in the ticket.,7.0,32,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
fdbc6c16-b836-4ece-a206-86237f6ab501,614,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),BLUEPRINT – TEAMS NOTIFICATIONS STANDARD – VERSION 1.1,The ticket's diagnostic and remediation steps were executed according to this Blueprint; closure text explicitly references performing steps per the Blueprint.,9.0,11,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
d4a6ceda-50c3-45cd-a0ca-74ddbb844c83,615,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),MICROSOFT TEAMS,The incident specifically concerns Microsoft Teams where pop-up/banner notifications for chats/mentions were not being displayed to the user.,10.0,41,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
f374d1d5-1c42-4361-a2c8-f2dad8cf5360,616,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),PORTAL,"The ticket TI-1615096 was submitted via the customer-facing portal (ticket origin recorded as ""Portal"").",10.0,15,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
44532828-2642-47de-8dc5-304169532722,617,KF52: MICROSOFT TEAMS – NOTIFICATIONS NOT DISPLAYED (TI-1615096),SMARTPHONE,"Helpdesk triaged whether the issue appeared on the smartphone as well as the laptop, linking the smartphone as a test vector in the incident investigation.",4.0,10,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
b9f27602-4c52-4a9c-b564-662b4d685f27,618,CONTACT PERSON 11,LAPTOP,Contact Person 11 confirmed the issue occurred only on the laptop (not on smartphone) and participated in remote checks that verified settings on that device.,7.0,11,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
f7a595c0-8249-4979-a7a9-df6fdd599889,619,CONTACT PERSON 11,PORTAL,Contact Person 11 used the portal to report/confirm the issue and to receive communications about resolution.,8.0,12,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
4466daad-5f23-4425-b3c4-686378599bee,620,EMPLOYEE 35,BLUEPRINT – TEAMS NOTIFICATIONS STANDARD – VERSION 1.1,"Employee 35 followed the Blueprint checklist (Teams notification settings, Windows Notification Center, Focus Assist, Teams restart) during remote troubleshooting and remediation.",9.0,6,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
83ffdb0f-f609-48d2-a523-b87409c261b8,621,EMPLOYEE 35,CONSULTING SAMPLE COMPANY,Employee 35 is the assigned ticket owner/engineer and is part of (or working for) the Consulting Sample Company that executed the troubleshooting and issued the closure communication.,1.0,41,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
7dc62494-8543-44ff-92d3-b68b22fc53b1,622,MICROSOFT TEAMS,TEAMS NOTIFICATION CHANNEL (BANNER),Teams relies on its notification channel (banner/toast) to show pop-up alerts; the banner channel was disabled in the user's Teams settings which prevented desktop pop-ups.,10.0,34,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
959394a2-66e9-4b0d-8ed7-cac51d5b8511,623,MICROSOFT TEAMS,WINDOWS NOTIFICATION CENTER,Teams desktop notifications flow through the Windows notification subsystem; checks of the Windows Notification Center were part of the Blueprint to ensure OS-level delivery is enabled.,8.0,35,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
72455228-d572-4e51-945c-d0fb39b5ef53,624,MICROSOFT TEAMS,LAPTOP,Microsoft Teams runs on the user's laptop and its client settings (banner notifications) were directly relevant to whether pop-up notifications were displayed on that device.,9.0,37,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
23ab17ca-2149-43c2-96cf-a0c4e1c8bb7e,625,TEAMS NOTIFICATION CHANNEL (BANNER),WINDOWS FOCUS ASSIST,"Even if Teams notification channel is enabled, Windows Focus Assist can suppress or block pop-ups; in this incident both Teams banner was disabled and Focus Assist was active, combining to block notifications.",9.0,5,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
6f8f201b-a611-46b4-9d54-b7dc61a17c76,626,WINDOWS FOCUS ASSIST,LAPTOP,Focus Assist is an OS feature active on the user's laptop; its enabled state on the laptop blocked Teams pop-ups until adjusted.,9.0,8,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
e2987a1a-4b56-43af-a38e-aa3ead4e9479,627,WINDOWS FOCUS ASSIST,WINDOWS (OS),Focus Assist is a Windows OS feature; the active Focus Assist setting on the user's Windows laptop suppressed Teams pop-up notifications in this incident.,10.0,6,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
403499cd-88db-4c97-a4e8-5e57e526ade3,628,WINDOWS NOTIFICATION CENTER,LAPTOP,The Windows Notification Center on the user's laptop is the OS component that surfaces app notifications; it was checked as part of troubleshooting per the Blueprint.,8.0,8,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
565a5d65-f5f8-411f-b382-0bdc0801e773,629,WINDOWS NOTIFICATION CENTER,WINDOWS (OS),Windows Notification Center is a component of the Windows OS; it was checked during troubleshooting to verify OS-level notification delivery.,10.0,6,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
4011f990-13e0-42fb-9510-3acb4169142e,630,LAPTOP,WINDOWS UPDATE,"The recorded Windows Update activity was performed on the affected laptop (the endpoint where notifications were blocked), linking update activity to the device under investigation.",7.0,8,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
f6d097a5-e213-4d12-9fe6-5170c34a9cc4,631,WINDOWS (OS),WINDOWS UPDATE,A recent Windows Update had run on the user's laptop the week before the incident and was considered as part of triage when assessing causes for changed notification behavior.,7.0,6,['911e90015c692cb57febe26359c6b6bdde2131fcaf8f472b65a09d180bf9a6b1545ab20253f57ea36307f07e91b263729e60adb2c3b44d9543729f652bb5e319']
ae2812a2-6212-4796-b4fc-5245bb7e0d0a,632,TI-1569482,CUSTOMER COMPANY 25 AG,The ticket TI-1569482 was opened on behalf of Customer Company 25 AG and concerns resources and users within that organization.,9.0,12,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
ba03df40-7d6c-450e-8f8d-9ad4eb077ebf,633,TI-1569482,CONTACT PERSON 03,Contact Person 03 reported the access problem and is the customer point of contact for the ticket.,9.0,7,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
ce27e753-1fa7-46cb-99ac-e2b2270aeef2,634,TI-1569482,EMPLOYEE 18,"Employee 18 was the assigned owner/engineer for the ticket and carried out investigation, remediation, testing and closure actions.",10.0,15,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
e789bf93-ba79-45cf-81a9-08a8445ec00f,635,TI-1569482,HELPDESK,The Helpdesk received the initial report and performed early triage and communications recorded in the ticket activity log.,7.0,29,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
4c8ac0ae-7bd2-4150-80a6-3fde1a9b312c,636,TI-1569482,PROJECT FOLDER /PROJECTS/2025_MIGRATION,"The incident described in TI-1569482 is specifically about users receiving ""Access denied"" when attempting to access this SharePoint folder; the folder is the direct target of the ticket.",10.0,17,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
996c91fa-bce2-411e-87ad-86627b6d012a,637,TI-1569482,CONSULTING SAMPLE COMPANY,Consulting Sample Company executed the troubleshooting and remediation actions recorded in the ticket and issued the closure communication confirming the root cause and access restoration.,8.0,43,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
a60606ff-a5ab-4752-9720-2f9a6a995cd6,638,EMPLOYEE 18,ENTRA ID,"Employee 18 performed the Entra ID review (inspected group membership and nesting), made the nesting correction in Entra ID, and monitored synchronization and access results.",9.0,17,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
01c84440-8e62-4181-a1ba-0980291d5c19,639,EMPLOYEE 18,PROJECT FOLDER /PROJECTS/2025_MIGRATION,Through testing and direct membership changes (adding the user directly to SP_Project_IT) Employee 18 verified that direct group membership granted immediate access to the folder and used that to validate the root cause before fixing nesting.,9.0,20,['e390918e9806d9cdf78954dd6fc4cbf2a388d5d073c3d1dcda263c8ca26c87d4aa0178fafc69980ebc72daff897bc215c0ab0f6a7845782e62d5c6d28d07b858']
